,youtuber,vedio_id,link,vedio_title,description,post_time,views
371, 小楠 Curtis 的投資成長空間 ,_IzR2DiTxJY,https://www.youtube.com/watch?v=_IzR2DiTxJY,"3支你們想知道的股票 (UA, ANET, KHC) | 第一集 | 1000訂閱達成  (點CC看字幕)","3支你們想知道的股票 (UA, ANET, KHC) | 第一集 | 1000訂閱達成  (點CC看字幕) by 小楠 Curtis 的投資成長空間 7 months ago 7 minutes, 10 seconds 6,983 views",7 months,"6,983"
372, 中天新聞CH,le9bOoxekrk,https://www.youtube.com/watch?v=le9bOoxekrk,20200701中天新聞　經營權延長戰！　大同「全額交割」　股票市值蒸發49億,"20200701中天新聞　經營權延長戰！　大同「全額交割」　股票市值蒸發49億 by 中天新聞CH52 5 days ago 1 minute, 46 seconds 6,946 views",5 days,"6,946"
373, JimmyLim投資,6ZAdLEd0R6I,https://www.youtube.com/watch?v=6ZAdLEd0R6I,【直播｜美股】11Jun20｜VIX再反弹回升，美股大跌，个别股票怎样好？｜JimmyLim 林锦荣 #美股 #技术分析 #美股走势 #股票,"【直播｜美股】11Jun20｜VIX再反弹回升，美股大跌，个别股票怎样好？｜JimmyLim 林锦荣 #美股 #技术分析 #美股走势 #股票 by JimmyLim投資0距離 Streamed 3 weeks ago 1 hour, 58 minutes 6,859 views",3 weeks,"6,859"
374, R&D Talks 富民投資 ,6U8tlC9jx5o,https://www.youtube.com/watch?v=6U8tlC9jx5o,第47期：買股票投資之前一定要看！頂尖投資人的 6大特徵，股神巴菲特全都有！你有幾個？,"第47期：買股票投資之前一定要看！頂尖投資人的 6大特徵，股神巴菲特全都有！你有幾個？ by R&D Talks 富民投資 2 months ago 15 minutes 6,857 views",2 months,"6,857"
375, 贝拉聊财金 ,-gz4q77fN2U,https://www.youtube.com/watch?v=-gz4q77fN2U,第六十二期：美股如何交税的（股票，ETF）? 美股分红派息是怎样的？公司退市，手里的股票怎么办？,"第六十二期：美股如何交税的（股票，ETF）? 美股分红派息是怎样的？公司退市，手里的股票怎么办？ by 贝拉聊财金 1 month ago 14 minutes, 37 seconds 6,838 views",1 month,"6,838"
376, 飛機仔 ,syGKL-jv6T0,https://www.youtube.com/watch?v=syGKL-jv6T0,股票入門 | 香港股市港股股票匯豐0005基本分析 | hsbc業績顯示樓市樓價香港樓市最高跌26% | 原油油價期貨下跌令匯豐撥備增加,"股票入門 | 香港股市港股股票匯豐0005基本分析 | hsbc業績顯示樓市樓價香港樓市最高跌26% | 原油油價期貨下跌令匯豐撥備增加 by 飛機仔 2 months ago 7 minutes, 26 seconds 6,820 views",2 months,"6,820"
377, BOS巴菲特線上學院 ,x7-D7IkCtUg,https://www.youtube.com/watch?v=x7-D7IkCtUg,股神巴菲特大買這些股票！ 就算你不買，也必須知道他的“挑股方法”,"股神巴菲特大買這些股票！ 就算你不買，也必須知道他的“挑股方法” by BOS巴菲特線上學院 2 months ago 4 minutes, 15 seconds 6,814 views",2 months,"6,814"
378, Comma ,oJyzjX0GKmw,https://www.youtube.com/watch?v=oJyzjX0GKmw,張堅庭頻道 - 以股票作為認識世界的工具，分清投機和投資的分別。,"張堅庭頻道 - 以股票作為認識世界的工具，分清投機和投資的分別。 by Comma 3 months ago 9 minutes, 53 seconds 6,806 views",3 months,"6,806"
379, ,9ynY-b4PqQE,https://www.youtube.com/watch?v=9ynY-b4PqQE,夾娃娃股票操作法？布林通道三爪選股- 權證小哥《５７金錢爆精選》2019.0716,"夾娃娃股票操作法？布林通道三爪選股- 權證小哥《５７金錢爆精選》2019.0716 by 57金錢爆 11 months ago 10 minutes, 5 seconds 6,792 views",11 months,"6,792"
380, 贝拉聊财金 ,FVU_S_q1zcY,https://www.youtube.com/watch?v=FVU_S_q1zcY,第九十三期：Workhorse - WKHS -- TESLA 2.0  --- 股票踏空 or 追涨 如何操作？,"第九十三期：Workhorse - WKHS -- TESLA 2.0  --- 股票踏空 or 追涨 如何操作？ by 贝拉聊财金 9 hours ago 12 minutes, 15 seconds 6,768 views",9 hours,"6,768"
381, Lokai羅凱 ,4D_ai2o0Fo8,https://www.youtube.com/watch?v=4D_ai2o0Fo8,《江南》台股慘跌版 / 股票版 cover by 羅凱,"《江南》台股慘跌版 / 股票版 cover by 羅凱 by Lokai羅凱 3 months ago 2 minutes, 3 seconds 6,692 views",3 months,"6,692"
382, 少爷兵 ,f0Pu3H52TI8,https://www.youtube.com/watch?v=f0Pu3H52TI8,大马股票 | 发马 | PHARMA | 从零开始了解发马,"大马股票 | 发马 | PHARMA | 从零开始了解发马 by 少爷兵 5 months ago 7 minutes, 29 seconds 6,589 views",5 months,"6,589"
383, 老妖 ,_bDxl1pAunc,https://www.youtube.com/watch?v=_bDxl1pAunc,2020年该买房产、股票还是比特币？,"2020年该买房产、股票还是比特币？ by 老妖 5 months ago 12 minutes, 50 seconds 6,530 views",5 months,"6,530"
384, BOS巴菲特線上學院 ,2MdpPUI8UXM,https://www.youtube.com/watch?v=2MdpPUI8UXM,股票大跌！為什麼這些人這麼開心？,"股票大跌！為什麼這些人這麼開心？ by BOS巴菲特線上學院 1 month ago 5 minutes, 45 seconds 6,513 views",1 month,"6,513"
385, C&K GO! ,j-PN7khYEoA,https://www.youtube.com/watch?v=j-PN7khYEoA,股票入門|股票投資的不同種類?|CK財富自由股息實戰EP2,"股票入門|股票投資的不同種類?|CK財富自由股息實戰EP2 by C&K GO! 8 months ago 6 minutes, 57 seconds 6,371 views",8 months,"6,371"
386, 【CMoney理財寶】官方頻道 Streamed ,wiGQNuz10WA,https://www.youtube.com/watch?v=wiGQNuz10WA,【股人阿勳 Live】我的股票怎麼了？教你定期追蹤一家公司,"【股人阿勳 Live】我的股票怎麼了？教你定期追蹤一家公司 by 【CMoney理財寶】官方頻道 Streamed 6 days ago 1 hour, 31 minutes 6,363 views",6 days,"6,363"
387, 少爷兵 ,8JHHxGT7M9U,https://www.youtube.com/watch?v=8JHHxGT7M9U,大马股票 | 马资源 | MRCB | 从零开始了解马资源,"大马股票 | 马资源 | MRCB | 从零开始了解马资源 by 少爷兵 6 days ago 13 minutes, 19 seconds 6,171 views",6 days,"6,171"
388, Better Trading ,9FesHljKG-Y,https://www.youtube.com/watch?v=9FesHljKG-Y,【程式交易賺錢】如何導入股票數據，讓 Multicharts 變成免費股票程式？,"【程式交易賺錢】如何導入股票數據，讓 Multicharts 變成免費股票程式？ by Better Trading 9 months ago 4 minutes, 40 seconds 6,158 views",9 months,"6,158"
389, 少爷兵 ,on49psqoUMc,https://www.youtube.com/watch?v=on49psqoUMc,大马股票 | 大马糖厂 | 从零开始了解大马糖厂,"大马股票 | 大马糖厂 | 从零开始了解大马糖厂 by 少爷兵 7 months ago 7 minutes 6,125 views",7 months,"6,125"
390, Raga Finance 金融財經台 ,QgdjrX3gCEw,https://www.youtube.com/watch?v=QgdjrX3gCEw,股票梗係炒呢D 20200702 : Part1/2 - 上證，A股，港股走勢,"股票梗係炒呢D 20200702 : Part1/2 - 上證，A股，港股走勢 by Raga Finance 金融財經台 4 days ago 31 minutes 6,107 views",4 days,"6,107"
391, JimmyLim投資,gEL-9qEn1kM,https://www.youtube.com/watch?v=gEL-9qEn1kM,"【直播｜美股】23Jun20｜站回十天线, 不能做空，短炒股票也要找「对」的股票。｜JimmyLim 林锦荣 #美股 #技术分析 #美股走势 #股票","【直播｜美股】23Jun20｜站回十天线, 不能做空，短炒股票也要找「对」的股票。｜JimmyLim 林锦荣 #美股 #技术分析 #美股走势 #股票 by JimmyLim投資0距離 Streamed 1 week ago 2 hours, 1 minute 6,005 views",1 week,"6,005"
392, 陈剑老师投资教育频道 ,tqk7Tx2Kk4g,https://www.youtube.com/watch?v=tqk7Tx2Kk4g,短评: 10分钟搞懂清真股票和非清真股票的差别！Explained: Difference Between Shariah  Compliant &  Shariah  Non-Compliant,"短评: 10分钟搞懂清真股票和非清真股票的差别！Explained: Difference Between Shariah  Compliant &  Shariah  Non-Compliant by 陈剑老师投资教育频道 7 months ago 9 minutes, 44 seconds 5,853 views",7 months,"5,853"
393, 先探i投資 ,iXw7U79wH8g,https://www.youtube.com/watch?v=iXw7U79wH8g,股票投資【乙哥聊天室#5】台股Q3行情預測 老先覺杜金龍專訪,"股票投資【乙哥聊天室#5】台股Q3行情預測 老先覺杜金龍專訪 by 先探i投資 6 days ago 21 minutes 5,847 views",6 days,"5,847"
394, the why world special edition妄想世界 異 ,_Y5R07KYkKc,https://www.youtube.com/watch?v=_Y5R07KYkKc,美國股票 #樓市  #自住樓 # 8萬變4800萬 # 改變世界的股票,"美國股票 #樓市  #自住樓 # 8萬變4800萬 # 改變世界的股票 by the why world special edition妄想世界 異 2 months ago 20 minutes 5,828 views",2 months,"5,828"
395, 美投讲美股 ,m_tmfB9ujho,https://www.youtube.com/watch?v=m_tmfB9ujho,为什么你不得不投资股票？中美家庭财富积累有何不同？,"为什么你不得不投资股票？中美家庭财富积累有何不同？ by 美投讲美股 1 month ago 10 minutes, 55 seconds 5,789 views",1 month,"5,789"
396, BOS巴菲特線上學院 ,Y8cJNVS_u4I,https://www.youtube.com/watch?v=Y8cJNVS_u4I,100%投資股票不輸錢的秘密！,"100%投資股票不輸錢的秘密！ by BOS巴菲特線上學院 2 months ago 5 minutes, 10 seconds 5,782 views",2 months,"5,782"
397, 飛機仔 ,CvijUS7rxhY,https://www.youtube.com/watch?v=CvijUS7rxhY,股票入門 | 美國股市tesla電動車美國股票特斯拉股票分析 | 量化寬鬆無限qe資金湧入tsla避險 | 香港股市港股股票轉去美股投資,"股票入門 | 美國股市tesla電動車美國股票特斯拉股票分析 | 量化寬鬆無限qe資金湧入tsla避險 | 香港股市港股股票轉去美股投資 by 飛機仔 2 months ago 13 minutes, 42 seconds 5,739 views",2 months,"5,739"
398, 大叔油管指南 The Dash Guide ,4ue9qOgpkPc,https://www.youtube.com/watch?v=4ue9qOgpkPc,四個步驟算出股票合理價位 (用基本面的話),"四個步驟算出股票合理價位 (用基本面的話) by 大叔油管指南 The Dash Guide 11 months ago 4 minutes, 27 seconds 5,715 views",11 months,"5,715"
399, 小楠 Curtis 的投資成長空間 ,bIFngUbvHGQ,https://www.youtube.com/watch?v=bIFngUbvHGQ,6000美金股票投資賬戶大公開!? 100 美金投資挑戰 (點擊CC看字幕),"6000美金股票投資賬戶大公開!? 100 美金投資挑戰 (點擊CC看字幕) by 小楠 Curtis 的投資成長空間 9 months ago 6 minutes, 36 seconds 5,705 views",9 months,"5,705"
400, 凱西的理財冒險 ,CmWbupU57sQ,https://www.youtube.com/watch?v=CmWbupU57sQ,美股高殖利率股票| 美股必看 |XOM | AT&T | IBM| ABBV|WPC，仍然穩定發放高股息的美股到底有哪五檔？千萬不要錯過 【凱西的理財冒險】,"美股高殖利率股票| 美股必看 |XOM | AT&T | IBM| ABBV|WPC，仍然穩定發放高股息的美股到底有哪五檔？千萬不要錯過 【凱西的理財冒險】 by 凱西的理財冒險 1 month ago 11 minutes, 16 seconds 5,666 views",1 month,"5,666"
401, ,nDe0yY_0vjA,https://www.youtube.com/watch?v=nDe0yY_0vjA,這張股票3個月內漲9.7倍！ 揭密幕後推手路孔明,"這張股票3個月內漲9.7倍！ 揭密幕後推手路孔明 by 57東森財經新聞 2 weeks ago 3 minutes, 25 seconds 5,610 views",2 weeks,"5,610"
402, ,-J43pzizgQA,https://www.youtube.com/watch?v=-J43pzizgQA,2股票凍結台股近2千億資金！專家：這檔要小心,"2股票凍結台股近2千億資金！專家：這檔要小心 by 57東森財經新聞 1 month ago 2 minutes, 37 seconds 5,597 views",1 month,"5,597"
403, 飛機仔 ,La3U-HYPDCs,https://www.youtube.com/watch?v=La3U-HYPDCs,美國股市 | 美國股票tesla特斯拉美股tsla股票股價短炒長線策略 | 港股 | 香港股市股票值博率低 | 50萬內本金只買tesla,"美國股市 | 美國股票tesla特斯拉美股tsla股票股價短炒長線策略 | 港股 | 香港股市股票值博率低 | 50萬內本金只買tesla by 飛機仔 3 weeks ago 10 minutes, 10 seconds 5,590 views",3 weeks,"5,590"
404, 廢青 - 日賺,y8tkV8BSgD0,https://www.youtube.com/watch?v=y8tkV8BSgD0,‼️突發‼️國安法對股市影響💰㊙ 2020 財務自由靠股票EP32【廢青 日賺3000】,"‼️突發‼️國安法對股市影響💰㊙ 2020 財務自由靠股票EP32【廢青 日賺3000】 by 廢青 - 日賺3000 1 month ago 7 minutes, 40 seconds 5,578 views",1 month,"5,578"
405, 少爷兵 ,y5FM0cT3GLI,https://www.youtube.com/watch?v=y5FM0cT3GLI,大马股票 | 星狮控股 | F&N | 从零开始了解星狮控股,"大马股票 | 星狮控股 | F&N | 从零开始了解星狮控股 by 少爷兵 7 months ago 7 minutes, 52 seconds 5,557 views",7 months,"5,557"
406, Superwoman in Finance郭女侠 ,EXclx7kJqH4,https://www.youtube.com/watch?v=EXclx7kJqH4,巴菲特自1965年以来，40年持续股票平均增值20%以上，除了今年.....,"巴菲特自1965年以来，40年持续股票平均增值20%以上，除了今年..... by Superwoman in Finance郭女侠 1 month ago 1 minute, 24 seconds 5,533 views",1 month,"5,533"
407, 風傳媒 The Storm Media ,2Kk8GsHKn9w,https://www.youtube.com/watch?v=2Kk8GsHKn9w,【下班經濟學精華#14】股票變壁紙有徵兆 高手3指標揪出地雷股!!,"【下班經濟學精華#14】股票變壁紙有徵兆 高手3指標揪出地雷股!! by 風傳媒 The Storm Media 1 month ago 4 minutes, 17 seconds 5,452 views",1 month,"5,452"
408, 八六大俠的投資日記 ,CjLcAujuQg0,https://www.youtube.com/watch?v=CjLcAujuQg0,【未來最強美股】三支必看股票|300%回報潛力股| 互聯網概念股,"【未來最強美股】三支必看股票|300%回報潛力股| 互聯網概念股 by 八六大俠的投資日記 3 weeks ago 18 minutes 5,362 views",3 weeks,"5,362"
409, 少爷兵 ,BePK1kmGOO0,https://www.youtube.com/watch?v=BePK1kmGOO0,大马股票 | 万能 | MAGNUM | 从零开始了解MAGNUM万能,"大马股票 | 万能 | MAGNUM | 从零开始了解MAGNUM万能 by 少爷兵 6 months ago 6 minutes, 30 seconds 5,331 views",6 months,"5,331"
410, FX,XqCJz9aZeJg,https://www.youtube.com/watch?v=XqCJz9aZeJg,股票长线投资什么时候该卖出？巴菲特清空航空股错了吗？(FX168尉视第24期),"股票长线投资什么时候该卖出？巴菲特清空航空股错了吗？(FX168尉视第24期) by FX168财经集团 3 weeks ago 12 minutes, 5 seconds 5,282 views",3 weeks,"5,282"
411, 風傳媒 The Storm Media ,utLpcV685zM,https://www.youtube.com/watch?v=utLpcV685zM,只看新聞買股票就能賺大錢？小心3大地雷讓你賠到懷疑人生,"只看新聞買股票就能賺大錢？小心3大地雷讓你賠到懷疑人生 by 風傳媒 The Storm Media 2 months ago 4 minutes, 46 seconds 5,140 views",2 months,"5,140"
412, Mila Yuen 投資日常 ,h-K_N16_pJg,https://www.youtube.com/watch?v=h-K_N16_pJg,投資5G概念股一定要知！邊隻股票必定跑出？(打開CC有字幕),"投資5G概念股一定要知！邊隻股票必定跑出？(打開CC有字幕) by Mila Yuen 投資日常 1 month ago 13 minutes, 5 seconds 5,114 views",1 month,"5,114"
413, 懶錢包 Lazy Wallet ,27zN9CXSQEo,https://www.youtube.com/watch?v=27zN9CXSQEo,穩賺不賠？靠抽中1支股票狠撈15萬「無腦賺」訣竅公開｜懶錢包LazyWallet,"穩賺不賠？靠抽中1支股票狠撈15萬「無腦賺」訣竅公開｜懶錢包LazyWallet by 懶錢包 Lazy Wallet 6 months ago 6 minutes, 39 seconds 5,097 views",6 months,"5,097"
414, BigLam大林 ,4VUG1deoRLI,https://www.youtube.com/watch?v=4VUG1deoRLI,中銀香港 2388 中長線股票 高息股,"中銀香港 2388 中長線股票 高息股 by BigLam大林 5 months ago 3 minutes, 48 seconds 5,089 views",5 months,"5,089"
415, 少爷兵 ,WEJYU-Zrgl4,https://www.youtube.com/watch?v=WEJYU-Zrgl4,大马股票 | 投资新手所要了解的5个基本知识,"大马股票 | 投资新手所要了解的5个基本知识 by 少爷兵 10 months ago 4 minutes, 17 seconds 5,088 views",10 months,"5,088"
416, 南洋商报eNanyang ,svRik84huxw,https://www.youtube.com/watch?v=svRik84huxw,冷眼:胜多输少就是赢 股票投资忌跟风,"冷眼:胜多输少就是赢 股票投资忌跟风 by 南洋商报eNanyang 3 days ago 2 minutes, 12 seconds 5,038 views",3 days,"5,038"
417, AASTOCKS Streamed ,5t2wYSeazAo,https://www.youtube.com/watch?v=5t2wYSeazAo,2020-7-2【市場焦點：港股下半年前瞻 買咩股票好？搵溫鋼城Harris拆解 】,"2020-7-2【市場焦點：港股下半年前瞻 買咩股票好？搵溫鋼城Harris拆解 】 by AASTOCKS Streamed 5 days ago 45 minutes 4,865 views",5 days,"4,865"
418, USTV 非凡電視 ,_PPzxyPW2Mo,https://www.youtube.com/watch?v=_PPzxyPW2Mo,股票新手雞排妹 靠一檔股票3周賺50萬! 　26歲解鎖人生成就:買股票就是鎖定它?!│非凡財經新聞│20200701,"股票新手雞排妹 靠一檔股票3周賺50萬! 　26歲解鎖人生成就:買股票就是鎖定它?!│非凡財經新聞│20200701 by USTV 非凡電視 5 days ago 4 minutes, 5 seconds 4,698 views",5 days,"4,698"
419, 理財周刊 ,-7sTVPwaoJg,https://www.youtube.com/watch?v=-7sTVPwaoJg,理周TV-20200605 盤後-楊天迪 股票會說話／加入LINE@、Telegram免費索取【六月包粽股】,"理周TV-20200605 盤後-楊天迪 股票會說話／加入LINE@、Telegram免費索取【六月包粽股】 by 理財周刊 1 month ago 19 minutes 4,521 views",1 month,"4,521"
420, 邦尼投資頻道 ,7SoaRp8SZxY,https://www.youtube.com/watch?v=7SoaRp8SZxY,美股NIO蔚來汽車，值得投資嗎？|股票研究分析|字幕CC,"美股NIO蔚來汽車，值得投資嗎？|股票研究分析|字幕CC by 邦尼投資頻道 6 days ago 5 minutes, 29 seconds 4,453 views",6 days,"4,453"
421, 理財周刊 ,bO2FfYYGEds,https://www.youtube.com/watch?v=bO2FfYYGEds,理周TV-20200619 盤後-楊天迪 股票會說話／義隆完成填息、M31、臻鼎、京鼎、宜特   下半年看好：台積大聯盟、蘋果派,"理周TV-20200619 盤後-楊天迪 股票會說話／義隆完成填息、M31、臻鼎、京鼎、宜特   下半年看好：台積大聯盟、蘋果派 by 理財周刊 2 weeks ago 23 minutes 4,268 views",2 weeks,"4,268"
